ProbeID	geneName	"absolute expression, parental strain t=0 (arbitrary units)"	wt t=0	wt t=10	wt t=20	wt t=30	wt t=45	wt t=60	wt t=90	wt t=120	gat1-deletion t=0	gat1-deletion t=10	gat1-deletion t=20	gat1-deletion t=30	gat1-deletion t=45	gat1-deletion t=60	gat1-deletion t=90	gat1-deletion t=120	gcn4-deletion t=0	gcn4-deletion t=10	gcn4-deletion t=20	gcn4-deletion t=30	gcn4-deletion t=45	gcn4-deletion t=60	gcn4-deletion t=90	gcn4-deletion t=120	leu3-deletion t=0	leu3-deletion t=10	leu3-deletion t=20	leu3-deletion t=30	leu3-deletion t=45	leu3-deletion t=60	leu3-deletion t=90	leu3-deletion t=120
10060_at	GSY2	1.894	0	-0.332278283	-0.309176187	-0.32308179	-0.467801156	-0.311503115	-0.33571191	-0.386259141	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	1.675765438	-0.010063683	0.145605322	0.628162383	0.420819852	0.715485867	0.078563669	-0.123003954	0.965784285	1.399730246	0.492078535	0.411195433	0.732164608	-0.72334012	0.115597447	0.531156057
10061_at	HSP60	47.61	0	-0.25821739	0.089267338	-0.096261853	0.621488377	0.199255376	0.360304767	0.524915117	-0.022900402	-0.707524791	0.508403406	0.805912948	0.76121314	0.512513651	0.36215794	-0.024319679	-0.211635253	-0.577247536	-0.410341105	-0.126972856	0.399730246	0.584241333	0.512513651	-0.03562391	0.174621396	0.380821784	0.261880711	0.577766999	0.662003536	-2.515762906	0.496142467	0.45600928
10062_at	LCB5	1.358	0	-0.254594043	0.260151897	-0.455228571	0.415037499	0.103146927	0.305788392	0.512513651	0.184424571	-0.022900402	0.569179503	0.475936324	0.758769964	0.3382504	0.442222329	0.352915787	0.06039728	-0.10433666	0.029146346	0.40545145	0.652901329	0.467932448	0.426625474	0.382701517	0.212567535	0.477944251	0.16326792	0.541617996	0.49410907	-0.845590409	0.473931188	0.61705613
10063_i_at		11.67	0	0.309359421	0.100051014	-1.34596403	0.087733372	0.117161344	0.199255376	0.579921884	0.40545145	0.200912694	0.100051014	0.432454552	0.369594529	0.147202107	0.399730246	0.077041036	-0.055195654	0.134477041	0.13289427	0.45600928	-0.034215715	0.064917477	0.332789088	0.584241333	0.236163541	0.231074664	-0.8623522	0.316528107	0.144010303	-2.048584958	0.552156356	0.386468347
10064_s_at	YPT6	3.083	0	0.168122759	0.049904906	-1.311503115	0.036525876	-0.210388864	-0.086783766	0.244685096	-0.102993993	-0.092207438	-0.082702589	0.334607229	0.227692025	-0.146655222	0.002888279	0.144010303	-0.129612738	-0.155749233	-0.317304068	-0.001441974	-0.124328135	-0.399444565	-0.212880566	0.569179503	-0.059355278	0.01449957	-0.703986604	0.166502663	-0.212880566	-1.044743821	0.128156351	-0.069014678
10065_at	YPT6	0.758	0	-0.155749233	-0.205392513	-0.277389699	-0.085424656	-0.183962835	-0.164786278	0.052894948	-0.081339627	-0.543000877	-0.531069493	-0.393965276	-0.289244285	-0.38294387	-0.554834396	-0.121678557	-0.626672753	-0.560714954	-0.469885976	-0.521050737	-0.372952098	-0.842375488	-0.367371066	-0.084064265	-0.279768422	-0.688851744	-0.782408565	-0.299830762	-0.817213924	-0.358396262	-0.324234562	-0.517023672
10066_s_at		8.266	0	-0.291603558	-0.155749233	-0.479230561	0.055891201	-0.100304906	0.027674958	-0.102993993	-0.088141597	-0.54399072	-1.036327492	-0.317304068	-0.134878054	-0.224040274	-0.767231037	-0.298658316	-0.547943311	-0.387362541	-0.244887059	0.048412205	-0.070389328	-0.38294387	-0.248534836	-0.075874867	-0.202887833	-0.818850561	-0.786596362	-0.23388806	-0.689746438	-0.115033243	-0.236339539	-0.293958979
10067_at	RED1	0.938	0	-0.260627908	-0.248534836	-0.539034703	-0.044044333	-0.117695043	-0.03562391	-0.154453593	-0.145351386	-0.219091058	-0.197865391	-0.380729449	-0.353887836	0.066427362	-0.522055749	-0.219091058	-0.012926174	0.49410907	-0.09085343	0.040971781	-0.108357178	-0.074505436	-0.077242999	-0.129612738	-0.121678557	-0.408168371	-0.176322773	-0.625738062	-0.151858817	0.002888279	-0.096261853	0.03948829
10068_i_at	RPS28B	150.9	0	-0.444667067	-0.267835392	-0.331131922	0.345564459	0.246395464	0.182786076	0.263611599	-0.002882509	-0.158337027	-0.334568276	-0.116364757	-0.160920188	-0.028569152	-0.385154897	0.161653263	-0.147957881	-0.109694865	-0.190298792	-0.055195654	-0.429749851	-0.438292852	-0.048236186	-0.123003954	-0.296310561	-0.525066592	-0.621055503	-0.496717988	-0.421155961	-0.115033243	-0.070389328	-0.376290383
10069_f_at	RPS28B	80.57	0	-0.337996464	-0.259423152	-0.328836464	0.153606979	0.01449957	0.054392297	0.234465254	-0.022900402	-0.189033824	-0.54399072	-0.159629186	-0.175045486	-0.084064265	-0.372952098	-0.014355293	-0.173767068	-0.269033146	-0.3950628	-0.219091058	-0.545968369	-0.511973982	-0.189033824	-0.533064922	-0.295135249	-0.628540319	-0.613531653	-0.371837617	-0.599317794	-0.316145742	-0.22897257	-0.440420721
10070_at	NEJ1	1.111	0	-0.201633861	-0.39176772	-1.397802962	-0.510961919	-0.59454855	-0.485426827	-0.642470537	0.454031631	0.246395464	-0.500802053	-0.710172748	-0.784922702	-0.35952117	-1.045442971	-0.921436331	0.174621396	0.104697379	-0.779049553	-0.711054322	-0.930548119	-0.551885103	-0.606915942	-1.227124934	-0.089498151	-0.221567789	-0.299830762	-0.648925559	-0.615416297	-0.49057013	-0.560714954	-0.567545448
10071_at	PDR8	0.386	0	0.839079812	1.234465254	0.739372092	1.077041036	0.76611194	0.524915117	0.634867407	0.029146346	1.53951953	1.526992432	1.052894948	0.729770093	0.655171503	0.083141235	0.621488377	-0.123003954	0.569179503	0.595096878	0.694321257	0.597277823	1.049904906	0.924125133	0.57132159	-0.160920188	0.535331733	0.343732465	0.369594529	0.325539348	0.289827252	0.59946207	0.612637459
10072_at		0.258	0	2.272297327	3.473931188	2.380821784	1.751465164	1.358453971	0.997117491	1.454031631	0.01449957	3.689659879	3.582079992	2.10159814	1.279283757	1.272297327	1.621488377	1.53951953	-0.404903122	0.803392956	1.217591435	1.639354798	2.251538767	2.358453971	1.63039393	0.708396442	0.210896782	3.251538767	2.795859283	1.552156356	1.736965594	1.248107862	1.582079992	2.314732593
10073_at	SEC22	1.506	0	-0.284514133	-0.191562651	-0.659011171	-0.357270476	-0.259423152	-0.195347598	-0.09085343	0.177881725	-0.162210036	-0.54399072	-0.614474283	-0.416839742	-0.23511432	-0.601221086	-0.096261853	-0.084064265	-0.212880566	-0.202887833	0.06340917	-0.045442971	-0.049630768	-0.153156788	-0.640620928	-0.109694865	-0.197865391	-0.276198865	-0.365132593	-0.448900951	-0.430820497	-0.049630768	-0.280956314
10074_at		0.167	0	0.070966521	0.268816758	0.035046947	0.030619235	0.117161344	-0.005759269	0.145605322	0.057391664	-0.146655222	0.01449957	0.098505545	0.06340917	0.049904906	0.024736678	0.078563669	-0.277389699	-0.063502942	-0.096261853	0.06039728	-0.121678557	-0.038436182	0.139235797	-0.010063683	-0.069014678	-0.007195501	0.036525876	0.02620507	0.035046947	0.029146346	-0.046840254	0
10075_at	DCS1	1.25	0	-0.700439718	-0.085424656	-0.042644337	0.038006323	-0.263034406	-0.370722275	-0.169925001	0.254977851	-0.368489001	0.502259911	-0.097610797	0.413115187	0.378944497	-0.38294387	-0.128293401	1.161653263	-0.41467678	-0.207892852	0.104697379	0.675765438	0.846843212	0.222632891	-0.151858817	0.957355663	0.826232932	1.023269779	0.646112164	0.694321257	-0.024319679	0.312939312	0.512513651
10076_at		0.602	0	0.007231569	0.204233052	-0.291603558	-0.168642036	-0.105678078	-0.319617934	-0.248534836	0.100051014	0.036525876	-0.053806444	-0.155749233	-0.12035194	-0.496717988	-0.889084099	-0.453122447	0.518701058	0.005782353	0.164884385	0.277533976	0.288064643	0.081613766	-0.111031312	0.010134377	-0.096261853	0.110915901	-0.364012054	0.051399153	-0.467801156	-0.459431619	-0.525066592	-0.351628329
10077_at	YCS4	0.623	0	-0.178873958	-0.280956314	-0.544979883	-0.202887833	-0.457331625	-0.35952117	-0.237563718	-0.332278283	-0.371837617	-0.129612738	-0.473007568	-0.386259141	-0.10701825	-0.396159489	-0.267835392	-0.311503115	0.042456799	-0.3021728	-0.290424404	-0.372952098	-0.5360529	-0.384049807	-0.418999465	-0.311503115	-0.254594043	-0.020057652	-0.495695163	-0.162210036	-0.257010618	-0.164786278	-0.220329955
10078_at	PIG1	0.848	0	-0.432959407	-0.370722275	0.325539348	0.415037499	0.16326792	-0.046840254	0.215914857	-0.183962835	-0.496717988	-0.164786278	0.184424571	0.234465254	0.529072743	0.304006187	0.244685096	0.171368418	-0.3950628	-0.3950628	-0.216610069	0.336427665	0.380821784	0.606034724	0.160040413	-0.180147861	0.166502663	0.161653263	0.18606493	0.614845103	0.588573754	0.467932448	0.708396442
10079_at		0.225	0	-0.020057652	0.06039728	-0.111031312	0.043943348	0.15682011	-0.014355293	0.020340448	0.098505545	-0.205392513	-0.180147861	0.219269964	-0.082702589	0.067938829	0.087733372	-0.029982866	-0.237563718	-0.18142064	0.00433459	-0.021479727	-0.002882509	-0.028569152	0.086201035	0.384583703	0.126580497	0.114035243	0.117161344	-0.015782997	-0.048236186	0.120294234	0.030619235	0.231074664
10080_at	EST1	0.388	0	-0.23511432	-0.147957881	-0.388465097	0.072482754	0.110915901	0.241270432	0.106249498	-0.088141597	-0.341416524	-0.3950628	-0.291603558	-0.368489001	0.181149439	-0.093560176	0.002888279	0.049904906	-0.212880566	-0.424384672	-0.160920188	-0.424384672	-0.199122642	0.052894948	0.00433459	0.023269779	-0.397255346	-0.303342394	-0.38294387	-0.113700499	0.202571918	0.15521265	0.139235797
10081_at	TOP3	0.277	0	-0.205392513	-0.364012054	-0.3950628	-0.299830762	-0.021479727	-0.180147861	-0.14404637	-0.276198865	-0.539034703	-0.380729449	-0.116364757	-0.160920188	0.15521265	-0.224040274	-0.264236151	-0.397255346	-0.344828497	-0.435095152	-0.126972856	-0.24610401	-0.141432791	-0.24610401	-0.149259365	-0.171206827	-0.507921465	0.01449957	-0.280956314	0.010134377	-0.295135249	-0.284514133	-0.022900402
10082_at		0.268	0	0.103146927	0.042456799	0.023269779	0.343732465	0.446148032	0.318325858	0.256700472	-0.062121712	-0.09085343	-0.151858817	0.246395464	-0.008630305	0.15521265	-0.014355293	0.098505545	-0.021479727	-0.108357178	0.121863233	0.187707155	-0.041242982	-0.024319679	-0.018634174	0.397828209	0.043943348	-0.092207438	0.087733372	-0.057970069	-0.052415894	0.109358756	0.03209363	0.263611599
10083_g_at		0.344	0	-0.220329955	-0.020057652	-0.109694865	0.015957574	0.030619235	-0.014355293	-0.062121712	-0.236339539	-0.097610797	-0.313826296	0.02620507	-0.096261853	-0.024319679	0.160040413	-0.224040274	-0.160920188	-0.22527493	0.01887801	0.090802937	-0.081339627	-0.141432791	-0.10433666	-0.038436182	-0.085424656	-0.142740172	-0.031395196	-0.18142064	-0.136191386	0.036525876	-0.123003954	-0.007195501
10084_at		0.704	0	-0.102993993	0.070966521	0.215914857	0.254977851	0.365871442	0.220950447	-0.057970069	-0.069014678	-0.311503115	-0.312665174	0.069451881	-0.105678078	0.181149439	-0.112366523	-0.267835392	-0.191562651	-0.183962835	0.174621396	0.03948829	0.029146346	0.121863233	0.02180437	0.524915117	0.038006323	-0.020057652	-0.171206827	-0.126972856	-0.102993993	0.083141235	-0.059355278	0.131313235
10085_at	THI7	4.628	0	-0.029982866	-0.374065718	-0.605968359	-0.285698126	-0.37517848	-0.434027675	-0.616357697	-0.018634174	0.007231569	0.040971781	0	0.194294815	0.318325858	-0.512985335	-0.162210036	0.318325858	1.15521265	0.311148256	0.293358943	0.103146927	-0.044044333	-0.038436182	-0.915329676	0.081613766	0.204233052	0.081613766	-0.163498732	-0.029982866	0	0.195946441	0.095419565
10086_at	FAR10	0.695	0	-0.116364757	0.030619235	-0.738119289	0.077041036	-0.021479727	-0.034215715	0.075520008	0.080087911	-0.032806145	0.075520008	0.030619235	0.066427362	0.013043037	0.069451881	0.126580497	-0.257010618	-0.052415894	-0.064882852	0.205896101	0.134477041	0.112474729	0.081613766	-0.194087052	0.048412205	0.118726939	0.459972731	-0.052415894	0.115597447	0.174621396	0.334607229	0.687334826
10087_at	LIP2	1.186	0	-0.097610797	0.051399153	-0.941106311	-0.418999465	-0.314986485	-0.538041453	-0.38294387	-0.38294387	0.205896101	-0.23388806	-0.367371066	-0.3068455	-0.211635253	-0.538041453	-0.447843644	-0.27857955	-0.553851968	-0.700439718	-0.435095152	-0.326537348	-0.384049807	-0.41467678	-0.522055749	0.038006323	-0.041242982	0.001443417	-0.477159211	-0.3068455	-0.230203013	-0.212880566	-0.096261853
10088_at	VPS34	1.578	0	-0.301002256	-0.020057652	-0.605968359	-0.155749233	-0.286881148	-0.311503115	-0.222804561	-0.064882852	0.277533976	0.02180437	-0.111031312	0.046921047	0.16326792	-0.385154897	-0.192825404	0.010134377	-0.284514133	-0.209141398	-0.037030731	0.142417045	0.168122759	-0.216610069	-0.46571332	-0.075874867	0.045431429	0.30222618	-0.166072676	0.092340172	-0.308011315	-0.057970069	0.204233052
10089_at		1.35	0	-0.011495639	0.189351252	-0.200378798	0.182786076	0.131313235	-0.088141597	0.217591435	0.312939312	0.329159664	0.244685096	0.166502663	0.118726939	0.184424571	0.061902439	0.227692025	0.392137097	0.055891201	0.067938829	0.171368418	0.1376478	0.161653263	-0.029982866	-0.454175893	0.298672743	0.564904848	0.586405918	0.279283757	0.256700472	0.089267338	0.3382504	0.756330919
10090_at	ARV1	0.398	0	0.166502663	-0.007195501	-0.280956314	-0.15704371	-0.172487516	-0.187767747	0.033569533	-0.012926174	0.02620507	-0.46048047	-0.145351386	-0.243669081	-0.178873958	-0.431890348	-0.259423152	-0.230203013	-0.259423152	-0.504874589	-0.22650853	-0.404903122	-0.447843644	-0.326537348	-0.240008965	-0.108357178	-0.191562651	-0.35952117	-0.270229907	-0.365132593	-0.367371066	-0.244887059	0.052894948
10091_at		8.905	0	0.541617996	-0.074505436	-0.548929769	-0.108357178	-0.180147861	-0.482332021	-0.337996464	-0.111031312	0.06340917	-0.442545456	-0.041242982	0.17625064	-0.005759269	-0.575312331	-0.13093087	-0.321928095	0.469929258	0.017417053	-0.183962835	-0.164786278	-0.299830762	-0.132247798	-0.149259365	-0.562669826	-0.15704371	-0.227741076	-0.200378798	-0.426533138	-0.266636643	-0.332278283	-0.385154897
10092_at	MAP1	4.778	0	-0.155749233	-0.423309237	-0.581110175	-0.027154052	-0.211635253	-0.3950628	-0.149259365	-0.178873958	-0.111031312	0.17299399	0.169744676	0.459972731	0.226003675	-0.280956314	-0.084064265	-0.242450074	0.345564459	-0.062121712	-0.070389328	0.024736678	-0.115033243	-0.111031312	-0.575312331	-0.113700499	0.126580497	0.30222618	0.118726939	0.140825544	-0.230203013	0.040971781	0.142417045
10093_at	CDD1	0.702	0	-0.021479727	-0.105678078	0.189351252	0.182786076	0.112474729	0.042456799	-0.037030731	0.195946441	0.017417053	-0.053806444	-0.045442971	0.023269779	0.171368418	-0.081339627	-0.123003954	0.304006187	0.321928095	0.229382353	0.354759487	0.45600928	0.234465254	0.010134377	0.02180437	0.033569533	0.261880711	0.043943348	-0.044044333	-0.163498732	-0.265436896	-0.230203013	-0.070389328
10094_at	ERF2	2.377	0	-0.240008965	-0.368489001	-0.388465097	-0.444667067	-0.485426827	-0.740711733	-0.522055749	-0.056583528	-0.704871964	-0.89452677	-1.158337027	-1.137503524	-1.182692298	-1.182692298	-1.050327554	-0.034215715	-0.593592806	-0.654435541	-0.449957484	-0.718087584	-0.808179084	-0.769771739	-0.610700062	-0.212880566	-0.648925559	-0.914564523	-0.950841638	-1.469365054	-1.114367025	-1.030689204	-1.101650076
10095_at		0.774	0	-0.297484916	0.017417053	0.318325858	0.258425153	0.131313235	0.058893689	0.13606155	0.09696173	0.038006323	0.454031631	0.279283757	0.330973234	0.13606155	0.190997225	-0.105678078	0.038006323	-0.020057652	-0.024319679	0.043943348	0.311148256	0.582079992	0.375197235	0.144010303	-0.175045486	0.232768963	0.479954976	0.351074441	0.448114897	0.049904906	0.224317298	0.388355457
10096_at	RCK2	10.25	0	0.125006361	-0.200378798	0.008682243	0.049904906	-0.221567789	-0.34596403	-0.22527493	-0.175045486	0.089267338	0.295128036	0.057391664	0.305788392	0.195946441	-0.243669081	-0.227741076	0.371459681	0.126580497	0.307572802	0.263611599	0.356605547	0.332789088	-0.025737561	-0.116364757	0.253257284	0.325539348	0.347398782	0.232768963	0.253257284	-0.082702589	0.045431429	0.010134377
10097_at	YEF3	182.9	0	-0.001441974	-0.125651102	-0.504874589	-0.39835037	-0.385154897	-0.453122447	-0.310340121	-0.314986485	-0.167357928	-0.46048047	-0.175045486	0.075520008	0.008682243	-0.544979883	-0.350497247	-0.381837084	0	-0.13093087	-0.077242999	-0.351628329	-0.37517848	-0.357270476	-0.691534165	-0.303342394	-0.366252264	-0.082702589	-0.241230036	-0.351628329	-0.466757616	-0.271425676	-0.46048047
10098_at	SSP120	1.667	0	0.06340917	0.432454552	0.323732592	0.027674958	-0.024319679	-0.010063683	0.217591435	0.241270432	0.267079618	-0.079975377	-0.187767747	0.09696173	-0.100304906	-0.060739158	-0.132247798	0.224317298	-0.031395196	0.222632891	0.291592017	0.298672743	0.371459681	0.316528107	0.415037499	-0.055195654	-0.015782997	0.002888279	0.219269964	-0.092207438	-0.166072676	-0.066261442	-0.018634174
10099_at	SYM1	1.262	0	-0.011495639	0.288064643	0.634867407	0.367731785	0.179514657	0.148800661	0.55851652	0.739372092	0.708396442	0.284545873	-0.037030731	-0.014355293	0.199255376	0.168122759	0.288064643	1.785875195	0.384583703	0.717856771	0.867752202	0.859875776	0.852042119	0.736965594	1.194294815	0.531156057	0.531156057	0.244685096	0.60823228	0.131313235	0.229382353	0.473931188	0.584241333
10100_at		0.696	0	-0.022900402	0.345564459	0.75389599	-0.048236186	0.040971781	-0.12035194	0.426625474	0.637109357	0.689659879	0.352915787	-0.021479727	0.168122759	0.118726939	0.194294815	0.222632891	1.727379545	0.205896101	0.713118852	0.897006007	0.795859283	0.852042119	0.878321443	1.12973393	0.713118852	0.75389599	0.314732593	0.671163536	0.304006187	0.033569533	0.53951953	0.862496476
10101_at	PNP1	4.237	0	-0.621055503	-0.464668267	-0.669933836	-0.244887059	-0.3068455	-0.39176772	-0.086783766	0.10159814	-0.442545456	-0.309176187	-0.687060688	-0.51903861	-0.153156788	-0.404903122	-0.057970069	0.045431429	-0.151858817	-0.352758525	-0.290424404	-0.376290383	-0.3021728	-0.173767068	-0.753604536	-0.09895848	-0.160920188	-0.167357928	-0.584962501	-0.393965276	-0.166072676	0.033569533	0.011587974
10102_at	CLB4	1.117	0	-0.057970069	0.117161344	-0.237563718	0.199255376	0.248107862	0.258425153	0.531156057	0.418889825	0.18606493	-0.379620962	-0.397255346	-0.057970069	0.199255376	0.125006361	0.562772261	0.055891201	0.202571918	0.209227962	0.084670324	0.190997225	0.13606155	0.388355457	0.01887801	-0.081339627	0.220950447	0.086201035	-0.021479727	-0.024319679	0.442222329	0.659722595	0.610433188
10103_at		1.058	0	0.386468347	0.790858602	0.492078535	0.248107862	0.364013496	0.291592017	0.438307279	0.341902795	0.756330919	0.293358943	0.153606979	0.202571918	0.074000581	0.214240226	0.386468347	0.49410907	-0.059355278	-0.073134705	0.033569533	0.442222329	0.371459681	0.49410907	0.330973234	0.325539348	0.586405918	0.541617996	0.461958547	0.288064643	0.384583703	0.329159664	0.595096878
10104_at	TUB4	2.361	0	-0.633198686	-0.436161839	-0.559736524	-0.224040274	-0.249748715	-0.177598929	-0.160920188	-0.175045486	-0.830255324	-0.874206786	-0.964213778	-0.425459305	0.054392297	-0.162210036	-0.056583528	-0.147957881	-0.659924558	-0.804879608	-0.929790998	-0.639695233	-0.46571332	-0.196607044	-0.584962501	-0.280956314	-0.534061602	-0.516015147	-0.616357697	-0.121678557	-0.020057652	0.17625064	0.199255376
10105_at	CRR1	0.217	0	0.244685096	0.229382353	0.498178735	0.277533976	0.300448367	0.345564459	0.717856771	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	0.093879047	0.140825544	0.416962376	0.399730246	0.279283757	0.467932448	0.680382066	0.703689439	-0.037030731	0.06039728	0.139235797	0.227692025	-0.005759269	0.436353731	0.763660461	0.897006007
10106_at	FRE1	1.229	0	1.77102743	2.671163536	2.190997225	1.662003536	1.543719518	1.800877358	2.314732593	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	0.691988685	1.732164608	1.810966176	1.522840789	2.035046947	2.040971781	2.910501849	2.300448367	-0.526068812	0.823677227	1.017417053	1.603840511	1.905088353	2.388355457	2.954557029	2.634867407
10107_at	CDC123	1.501	0	0.226003675	-0.196607044	0.152003093	0.001443417	-0.14404637	-0.211635253	-0.096261853	-0.008630305	0.177881725	0.03209363	0.209227962	0.152003093	-0.001441974	-0.255802837	-0.153156788	-0.266636643	0.166502663	-0.049630768	-0.295135249	-0.168642036	-0.147957881	-0.10701825	0.092340172	-0.23388806	0.023269779	0.089267338	0.267079618	-0.140124224	-0.09085343	-0.03562391	-0.049630768
10108_at	CPR6	14.88	0	0.03948829	-0.007195501	0.614845103	0.859875776	0.650634722	0.708396442	1.13606155	0.077041036	-0.175045486	0.641603738	0.929610672	1.098505545	0.991369695	0.340075442	0.40545145	0.367731785	-0.290424404	-0.108357178	-0.064882852	0.465938398	0.828793173	1.01449957	0.788364747	0.314732593	0.744197163	0.768567592	1.168122759	0.77102743	0.720231578	0.76611194	0.569179503
10109_at		0.207	0	0.282789701	0.142417045	0.680382066	0.263611599	0.424687669	0.286304185	0.612637459	-0.024319679	-0.155749233	0.345564459	0.734563104	0.258425153	0.53951953	0.422752464	-0.052415894	0.164884385	-0.13093087	0.152003093	-0.012926174	0.078563669	-0.081339627	0.332789088	0.263611599	0.040971781	0.382701517	0.518701058	0.397828209	0.336427665	0.475936324	0.394031641	0.411195433
